2022_ID,2022_Label
S0506_C06_043E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!SCHOOL ENROLLMENT!!POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL!!ELEMENTARY SCHOOL (GRADES K-8)
S0506_C06_044E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!SCHOOL ENROLLMENT!!POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL!!HIGH SCHOOL (GRADES 9-12)
S0506_C06_045E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!SCHOOL ENROLLMENT!!POPULATION 3 YEARS AND OVER ENROLLED IN SCHOOL!!COLLEGE OR GRADUATE SCHOOL
S0506_C06_046E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER
S0506_C06_047E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!LESS THAN HIGH SCHOOL GRADUATE
S0506_C06_048E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!HIGH SCHOOL GRADUATE (INCLUDES EQUIVALENCY)
S0506_C06_049E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!SOME COLLEGE OR ASSOCIATE'S DEGREE
S0506_C06_050E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!BACHELOR'S DEGREE
S0506_C06_051E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!GRADUATE OR PROFESSIONAL DEGREE
S0506_C06_052E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!POPULATION 5 YEARS AND OVER
S0506_C06_053E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!POPULATION 5 YEARS AND OVER!!ENGLISH ONLY
S0506_C06_054E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!POPULATION 5 YEARS AND OVER!!LANGUAGE OTHER THAN ENGLISH
S0506_C06_055E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!POPULATION 5 YEARS AND OVER!!LANGUAGE OTHER THAN ENGLISH!!SPEAK ENGLISH LESS THAN \VERY WELL\
S0506_C06_056E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER
S0506_C06_057E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE
S0506_C06_058E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE!!CIVILIAN LABOR FORCE
S0506_C06_059E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE!!CIVILIAN LABOR FORCE!!EMPLOYED
S0506_C06_060E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE!!CIVILIAN LABOR FORCE!!UNEMPLOYED
S0506_C06_061E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE!!CIVILIAN LABOR FORCE!!UNEMPLOYED!!PERCENT OF CIVILIAN LABOR FORCE
S0506_C06_062E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE!!ARMED FORCES
S0506_C06_063E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!NOT IN LABOR FORCE
S0506_C06_064E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER
S0506_C06_065E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!CLASS OF WORKER!!PRIVATE WAGE AND SALARY WORKERS
S0506_C06_066E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!CLASS OF WORKER!!GOVERNMENT WORKERS
S0506_C06_067E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!CLASS OF WORKER!!SELF-EMPLOYED WORKERS IN OWN NOT INCORPORATED BUSINESS
S0506_C06_068E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!CLASS OF WORKER!!UNPAID FAMILY WORKERS
S0506_C06_069E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OCCUPATION!!MANAGEMENT, BUSINESS, SCIENCE, AND ARTS OCCUPATIONS"
S0506_C06_070E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OCCUPATION!!SERVICE OCCUPATIONS
S0506_C06_071E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OCCUPATION!!SALES AND OFFICE OCCUPATIONS
S0506_C06_072E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OCCUPATION!!NATURAL RESOURCES, CONSTRUCTION, AND MAINTENANCE OCCUPATIONS"
S0506_C06_073E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!OCCUPATION!!PRODUCTION, TRANSPORTATION, AND MATERIAL MOVING OCCUPATIONS"
S0506_C06_074E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!AGRICULTURE, FORESTRY, FISHING AND HUNTING, AND MINING"
S0506_C06_075E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!CONSTRUCTION
S0506_C06_076E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!MANUFACTURING
S0506_C06_077E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!WHOLESALE TRADE
S0506_C06_078E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!RETAIL TRADE
S0506_C06_079E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!TRANSPORTATION AND WAREHOUSING, AND UTILITIES"
S0506_C06_080E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!INFORMATION
S0506_C06_081E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!FINANCE AND INSURANCE, AND REAL ESTATE AND RENTAL AND LEASING"
S0506_C06_082E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!PROFESSIONAL, SCIENTIFIC, AND MANAGEMENT, AND ADMINISTRATIVE AND WASTE MANAGEMENT SERVICES"
S0506_C06_083E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!EDUCATIONAL SERVICES, AND HEALTH CARE AND SOCIAL ASSISTANCE"
S0506_C06_084E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!ARTS, ENTERTAINMENT, AND RECREATION, AND ACCOMMODATION AND FOOD SERVICES"
S0506_C06_085E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!OTHER SERVICES (EXCEPT PUBLIC ADMINISTRATION)
S0506_C06_086E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER!!INDUSTRY!!PUBLIC ADMINISTRATION
S0506_C06_087E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EARNINGS IN THE PAST 12 MONTHS FOR FULL-TIME/YEAR-ROUND WORKERS!!POPULATION 16 YEARS AND OVER WITH EARNINGS
S0506_C06_088E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EARNINGS IN THE PAST 12 MONTHS FOR FULL-TIME/YEAR-ROUND WORKERS!!POPULATION 16 YEARS AND OVER WITH EARNINGS!!$1 TO $9,999 OR LOSS"
S0506_C06_089E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EARNINGS IN THE PAST 12 MONTHS FOR FULL-TIME/YEAR-ROUND WORKERS!!POPULATION 16 YEARS AND OVER WITH EARNINGS!!$10,000 TO $14,999"
S0506_C06_090E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EARNINGS IN THE PAST 12 MONTHS FOR FULL-TIME/YEAR-ROUND WORKERS!!POPULATION 16 YEARS AND OVER WITH EARNINGS!!$15,000 TO $24,999"
S0506_C06_091E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EARNINGS IN THE PAST 12 MONTHS FOR FULL-TIME/YEAR-ROUND WORKERS!!POPULATION 16 YEARS AND OVER WITH EARNINGS!!$25,000 TO $34,999"
S0506_C06_092E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EARNINGS IN THE PAST 12 MONTHS FOR FULL-TIME/YEAR-ROUND WORKERS!!POPULATION 16 YEARS AND OVER WITH EARNINGS!!$35,000 TO $49,999"
S0506_C06_093E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EARNINGS IN THE PAST 12 MONTHS FOR FULL-TIME/YEAR-ROUND WORKERS!!POPULATION 16 YEARS AND OVER WITH EARNINGS!!$50,000 TO $74,999"
S0506_C06_094E,"SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EARNINGS IN THE PAST 12 MONTHS FOR FULL-TIME/YEAR-ROUND WORKERS!!POPULATION 16 YEARS AND OVER WITH EARNINGS!!$75,000 OR MORE"
S0506_C06_095E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EARNINGS IN THE PAST 12 MONTHS FOR FULL-TIME/YEAR-ROUND WORKERS!!POPULATION 16 YEARS AND OVER WITH EARNINGS!!MEDIAN EARNINGS (DOLLARS) FOR FULL-TIME/YEAR-ROUND WORKERS!!MALE
S0506_C06_096E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!EARNINGS IN THE PAST 12 MONTHS FOR FULL-TIME/YEAR-ROUND WORKERS!!POPULATION 16 YEARS AND OVER WITH EARNINGS!!MEDIAN EARNINGS (DOLLARS) FOR FULL-TIME/YEAR-ROUND WORKERS!!FEMALE
S0506_C06_097E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS
S0506_C06_098E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH EARNINGS
S0506_C06_099E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH EARNINGS!!MEAN EARNINGS (DOLLARS)
S0506_C06_100E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH SOCIAL SECURITY INCOME
S0506_C06_101E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH SOCIAL SECURITY INCOME!!MEAN SOCIAL SECURITY INCOME (DOLLARS)
S0506_C06_102E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH SUPPLEMENTAL SECURITY INCOME
S0506_C06_103E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH SUPPLEMENTAL SECURITY INCOME!!MEAN SUPPLEMENTAL SECURITY INCOME (DOLLARS)
S0506_C06_104E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH CASH PUBLIC ASSISTANCE INCOME
S0506_C06_105E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH CASH PUBLIC ASSISTANCE INCOME!!MEAN CASH PUBLIC ASSISTANCE INCOME (DOLLARS)
S0506_C06_106E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH RETIREMENT INCOME
S0506_C06_107E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH RETIREMENT INCOME!!MEAN RETIREMENT INCOME (DOLLARS)
S0506_C06_108E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH FOOD STAMP/SNAP BENEFITS
S0506_C06_109E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!MEDIAN HOUSEHOLD INCOME (DOLLARS)
S0506_C06_110E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!AVERAGE NUMBER OF WORKERS PER HOUSEHOLD
S0506_C06_111E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!INT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!POVERTY STATUS IN THE PAST 12 MONTHS!!POPULATION FOR WHOM POVERTY STATUS IS DETERMINED
S0506_C06_112E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!POVERTY STATUS IN THE PAST 12 MONTHS!!POPULATION FOR WHOM POVERTY STATUS IS DETERMINED!!BELOW 100 PERCENT OF THE POVERTY LEVEL
S0506_C06_113E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!POVERTY STATUS IN THE PAST 12 MONTHS!!POPULATION FOR WHOM POVERTY STATUS IS DETERMINED!!100 TO 199 PERCENT OF THE POVERTY LEVEL
S0506_C06_114E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!POVERTY STATUS IN THE PAST 12 MONTHS!!POPULATION FOR WHOM POVERTY STATUS IS DETERMINED!!AT OR ABOVE 200 PERCENT OF THE POVERTY LEVEL
S0506_C06_115E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!ALL FAMILIES
S0506_C06_116E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!ALL FAMILIES!!WITH RELATED CHILDREN OF THE HOUSEHOLDER UNDER 18 YEARS
S0506_C06_117E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!ALL FAMILIES!!WITH RELATED CHILDREN OF THE HOUSEHOLDER UNDER 5 YEARS ONLY
S0506_C06_118E,SELECTED CHARACTERISTICS OF THE FOREIGN-BORN POPULATION BY REGION OF BIRTH: LATIN AMERICA!!FLOAT!!ESTIMATE!!FOREIGN BORN; BORN IN SOUTH AMERICA!!POVERTY STATUS IN THE PAST 12 MONTHS!!POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED!!MARRIED-COUPLE FAMILY
